_id,Nº/ANO,FATO,FATO AGRUPADO,DATA DO FATO,HORA DO FATO,UF,MUNICÍPIO,CÓDIGO IBGE,BAIRRO,SUBTIPO_FEMINICIDIO,TENTADO,ENVOLVE_VD,DESC_MEDIDA_PROTETIVA,ANO,MES
1824,3583/2022 - 1DEAM,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",27/05/2022,01:00:00,MS,Campo Grande,5002704,TIRADENTES,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,5
1828,310/2022 - DP-TERENOS,"HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",22/05/2022,23:00:00,MS,Terenos,5008008,,FEMINICÍDIO MAJORADO,False,True,False,2022,5
1842,3297/2022 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",13/05/2022,21:30:00,MS,Campo Grande,5002704,VILA NEUSA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,5
1873,626/2022 - DP-CHAPADÃO,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, DESAPARECIMENTO DE PESSOA, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FATOS ATIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",21/04/2022,12:00:00,MS,Chapadão Do Sul,5002951,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,4
1875,482/2022 - DP-IVINHEMA,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",20/04/2022,03:55:00,MS,Ivinhema,5004700,TRIGUINA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,4
1879,2618/2022 - 1DEAM,"HOMICIDIO SIMPLES, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",16/04/2022,03:43:00,MS,Campo Grande,5002704,CENTRO OESTE,FEMINICÍDIO TENTADO,True,True,False,2022,4
1892,214/2022 - DAM-TRÊS LAGOAS,"FURTO, ESTUPRO, FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FURTO, FATOS TIPICOS, FURTO (SEM ART. 155, § 3° DO CP), FATOS TIPICOS, ESTUPRO, FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",07/04/2022,08:00:00,MS,Três Lagoas,5008305,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,4
1898,136/2022 - DP-BATAYPORÃ,"SINISTRO DE TRANSITO COM VITIMA FATAL PROVOCADO PELA PROPRIA VITIMA, FEMINICIDIO MAJORADO, SE PRATICADO CONTRA PESSOA MAIOR DE 60 (SESSENTA) ANOS, COM DEFICIENCIA OU COM DOENÇAS DEGENERATIVAS QUE ACARRETEM CONDIÇAO LIMITANTE OU DE VULNERABILIDADE FISICA OU MENTAL - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS",01/04/2022,18:00:00,MS,Batayporã,5002001,JOSE MUSTAFA,FEMINICÍDIO MAJORADO,False,False,False,2022,4
1915,1859/2022 - 1DEAM,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",16/03/2022,20:19:00,MS,Campo Grande,5002704,PARQUE DO LAGEADO,FEMINICÍDIO MAJORADO,False,False,False,2022,3
1930,571/2022 - DEPAC-TL,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",06/03/2022,16:30:00,MS,Três Lagoas,5008305,SANTA LUZIA,FEMINICÍDIO TENTADO,True,True,False,2022,3
1968,176/2022 - DP-COSTA RICA,"SUICIDIO, FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",08/02/2022,06:00:00,MS,Costa Rica,5003256,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,2
1970,841/2022 - DEPAC-CEPOL-CG,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, MORTE POR CAUSA INDETERMINADA (SEM INDICIO DE CRIME), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, MORTE DECORRENTE DE FATO ATIPICO, FATOS ATIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",06/02/2022,10:00:00,MS,Campo Grande,5002704,ZONA RURAL AREA 2 - RU DO SEGREDO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,2
1984,237/2022 - 6DP-CG,"FAVORECIMENTO PESSOAL, TORTURA, SE RESULTA EM MORTE, SEQUESTRO E CARCERE PRIVADO, SE RESULTA A VITIMA, EM RAZAO DE MAUS-TRATOS OU DA NATUREZA DA DETENÇAO, GRAVE SOFRIMENTO FISICO OU MORAL, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, TORTURA, FATOS TIPICOS, SEQUESTRO E CARCERE PRIVADO, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",26/01/2022,00:51:00,MS,Campo Grande,5002704,PORTAL CAIOBA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,1
1986,102/2022 - DP-IVINHEMA,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, DESAPARECIMENTO DE PESSOA, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FATOS ATIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",25/01/2022,19:00:00,MS,Ivinhema,5004700,TRIGUINA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,1
1990,176/2022 - 1DP-NOVA ANDRADINA,"MORTE POR CAUSA INDETERMINADA (SEM INDICIO DE CRIME), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FATOS ATIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",23/01/2022,17:20:00,MS,Nova Andradina,5006200,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,1
1993,25/2022 - DP-BANDEIRANTES,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, ESTUPRO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FATOS TIPICOS, ESTUPRO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",22/01/2022,18:00:00,MS,Bandeirantes,5001508,JARDIM SANTA MADALENA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,1
1999,9/2022 - DP-TACURU,"FEMINICIDIO MAJORADO, SE PRATICADO CONTRA PESSOA MAIOR DE 60 (SESSENTA) ANOS, COM DEFICIENCIA OU COM DOENÇAS DEGENERATIVAS QUE ACARRETEM CONDIÇAO LIMITANTE OU DE VULNERABILIDADE FISICA OU MENTAL - REVOGADO","FEMINICIDIO, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS",16/01/2022,00:00:00,MS,Tacuru,5007950,,FEMINICÍDIO MAJORADO,False,False,False,2022,1
2001,65/2022 - DP-ANASTACIO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",15/01/2022,17:00:00,MS,Anastácio,5000708,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,1
2010,51/2022 - DP-RIBAS RIO PARDO,"AMEACA (VIOLENCIA DOMESTICA), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","VIOLENCIA DOMESTICA, FATOS TIPICOS, AMEAÇA, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/01/2022,02:09:00,MS,Ribas Do Rio Pardo,5007109,SAO SEBASTIAO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,1
2048,787/2021 - DAM-TRÊS LAGOAS,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",21/12/2021,12:00:00,MS,Três Lagoas,5008305,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,12
2063,931/2021 - DP-NOVA ALVORADA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",12/12/2021,00:15:00,MS,Nova Alvorada Do Sul,5006002,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,12
2068,7489/2021 - 1DEAM,"HOMICIDIO SIMPLES NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",07/12/2021,23:30:00,MS,Campo Grande,5002704,COOPHATRABALHO,FEMINICÍDIO TENTADO,True,True,False,2021,12
2071,2527/2021 - 1DP-PONTA PORÃ,"SUICIDIO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",05/12/2021,02:00:00,MS,Ponta Porã,5006606,RESIDENCIAL KAMEL SAAD,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,12
2128,5119/2021 - DEPAC-DDOS,"HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",30/10/2021,10:38:00,MS,Dourados,5003702,VILA ROSA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,10
2152,413/2021 - DP-ITAQUIRAI,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",07/10/2021,20:00:00,MS,Itaquiraí,5004601,,FEMINICÍDIO TENTADO,True,True,False,2021,10
2165,1023/2021 - DP-COSTA RICA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",28/09/2021,23:30:00,MS,Costa Rica,5003256,CENTRO,FEMINICÍDIO TENTADO,True,True,False,2021,9
2200,5217/2021 - DEPAC-CEPOL-CG,"FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",01/09/2021,18:45:00,MS,Campo Grande,5002704,UNIVERSITARIO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,9
2224,4649/2021 - 1DEAM,"FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",17/08/2021,16:55:00,MS,Campo Grande,5002704,JARDIM LOS ANGELES,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,8
2235,3297/2021 - DEPAC-DDOS,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, HOMICIDIO QUALIFICADO, PARA ASSEGURAR A EXECUCAO, A OCULTACAO, A IMPUNIDADE OU VANTAGEM DE OUTRO CRIME, ESTUPRO DE VULNERAVEL, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, ESTUPRO DE VULNERÁVEL - ART. 217-A, FATOS TIPICOS, PEDOFILIA, ESTUPRO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",09/08/2021,08:40:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,8
2236,391/2021 - DP-IGUATEMI,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/08/2021,06:30:00,MS,Iguatemi,5004304,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,8
2249,397/2021 - DP-SONORA,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FRAUDE PROCESSUAL, SE A INOVAÇAO SE DESTINA A PRODUZIR EFEITO EM PROCESSO PENAL, AINDA QUE NAO INICIADO, AS PENAS APLICAM-SE EM DOBRO","FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS",02/08/2021,11:30:00,MS,Sonora,5007935,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,8
2250,764/2021 - DP-CHAPADÃO,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",01/08/2021,19:00:00,MS,Chapadão Do Sul,5002951,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,8
2272,1187/2021 - DEPAC-TL,"LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA), FEMINICIDIO - REVOGADO","DOS CRIMES CONTRA A PESSOA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",10/07/2021,06:50:00,MS,Três Lagoas,5008305,JARDIM NOVA IPANEMA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,7
2281,2714/2021 - DEPAC-DDOS,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/07/2021,10:30:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,7
2299,232/2021 - DP-GLÓRIA DOURADOS,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",21/06/2021,01:20:00,MS,Glória De Dourados,5004007,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,6
2314,165/2021 - DP-ANTONIO JOÃO,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",04/06/2021,19:40:00,MS,Antônio João,5000906,VILA PENZO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,6
2334,2008/2021 - DEPAC-DDOS,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",16/05/2021,22:30:00,MS,Dourados,5003702,VILA UBIRATAN,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,5
2335,212/2021 - DAM-PONTA PORÃ,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",16/05/2021,15:00:00,MS,Ponta Porã,5006606,JARDIM PRIMOR,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,5
2340,464/2021 - 1DP-BATAGUASSU,"PORTE ILEGAL DE ARMA DE FOGO DE USO PERMITIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",14/05/2021,15:00:00,MS,Bataguassu,5001904,JARDIM SAO FRANCISCO DE ASSIS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,5
2341,249/2021 - DP-PORTO MURTINHO,"SUICIDIO (TENTATIVA), FEMINICIDIO - REVOGADO","FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",13/05/2021,12:50:00,MS,Porto Murtinho,5006903,,FEMINICÍDIO TENTADO,True,False,False,2021,5
2349,909/2021 - 1DP-PONTA PORÃ,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/05/2021,07:10:00,MS,Ponta Porã,5006606,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,5
2355,197/2021 - DP-BATAYPORÃ,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",29/04/2021,00:00:00,MS,Batayporã,5002001,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,4
2366,214/2021 - DP-SONORA,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",24/04/2021,15:00:00,MS,Sonora,5007935,CENTRO,FEMINICÍDIO MAJORADO,False,False,False,2021,4
2383,237/2021 - DP-RIO VERDE,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",13/04/2021,17:30:00,MS,Rio Verde De Mato Grosso,5007406,NOVA RIO VERDE,FEMINICÍDIO TENTADO,True,True,False,2021,4
2389,525/2021 - DP-SIDROLANDIA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",10/04/2021,19:30:00,MS,Sidrolândia,5007901,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,4
2394,192/2021 - DP-BELA VISTA,"SUICIDIO, FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",06/04/2021,08:40:00,MS,Bela Vista,5002100,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,4
2407,315/2021 - 1DP-BATAGUASSU,"SUICIDIO, FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",30/03/2021,13:20:00,MS,Bataguassu,5001904,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,3
2449,728/2021 - 1DP-CORUMBA,"FEMINICIDIO - REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",21/02/2021,01:45:00,MS,Ladário,5005202,ALTA FLORESTA II,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,2
